JDTDB, Calendar Date (TDB), X, Y, Z, VX, VY, VZ, LT, RG, RR,
2458316.666666667, A.D. 2018-Jul-17 04:00:00.0000, -4.182642637217035E-01,  8.499306851801804E-01,  3.684102036590590E-01, -1.559462917708893E-02, -6.369914336213344E-03, -2.792206605941114E-03,  5.870192174706297E-03,  1.016392267816722E+00,  7.872258834688836E-05,
2458316.708333333, A.D. 2018-Jul-17 05:00:00.0000, -4.189142431069467E-01,  8.496639816884910E-01,  3.682937719075341E-01, -1.560208059911793E-02, -6.432397567014761E-03, -2.796521301907764E-03,  5.870206622699808E-03,  1.016394769409251E+00,  3.996073101022499E-05,
2458316.750000000, A.D. 2018-Jul-17 06:00:00.0000, -4.195642414205304E-01,  8.493946321957025E-01,  3.681771598914907E-01, -1.559547510121758E-02, -6.496306985068694E-03, -2.800859394453379E-03,  5.870210849420213E-03,  1.016395501243203E+00, -5.742901140135034E-06,
2458316.791666667, A.D. 2018-Jul-17 07:00:00.0000, -4.202136718822568E-01,  8.491226543562505E-01,  3.680603666366195E-01, -1.557492292362698E-02, -6.557947631405527E-03, -2.805220569973408E-03,  5.870203549634585E-03,  1.016394237324502E+00, -5.529041616454396E-05,
2458316.833333333, A.D. 2018-Jul-17 08:00:00.0000, -4.208619723449155E-01,  8.488482174195590E-01,  3.679433912171959E-01, -1.554148941147086E-02, -6.613779742018983E-03, -2.809602823345809E-03,  5.870184199621091E-03,  1.016390886973523E+00, -1.053217317238815E-04,
2458316.875000000, A.D. 2018-Jul-17 09:00:00.0000, -4.215086437908927E-01,  8.485716306439721E-01,  3.678262328240936E-01, -1.549712201818206E-02, -6.660661291817450E-03, -2.814002595167003E-03,  5.870153092931008E-03,  1.016385501017095E+00, -1.524434406052333E-04,
2458316.916666667, A.D. 2018-Jul-17 10:00:00.0000, -4.221532845031823E-01,  8.482933221172996E-01,  3.677088908248123E-01, -1.544451686698080E-02, -6.696063285573739E-03, -2.818415015488077E-03,  5.870111320481593E-03,  1.016378268341686E+00, -1.934599666482616E-04,
2458316.958333333, A.D. 2018-Jul-17 11:00:00.0000, -4.227956175694007E-01,  8.480138094351906E-01,  3.675913648114114E-01, -1.538693401358925E-02, -6.718243044160203E-03, -2.822834237351871E-03,  5.870060696329023E-03,  1.016369503041384E+00, -2.255912806052567E-04,
2458317.000000000, A.D. 2018-Jul-17 12:00:00.0000, -4.234355098342356E-01,  8.477336642464511E-01,  3.674736546330621E-01, -1.532797406837412E-02, -6.726363612509103E-03, -2.827253837278403E-03,  5.870003634167700E-03,  1.016359623034422E+00, -2.466623549349278E-04,
2458317.041666667, A.D. 2018-Jul-17 13:00:00.0000, -4.240729810017108E-01,  8.474534730946540E-01,  3.673557604109884E-01, -1.527133148372698E-02, -6.720551107497257E-03, -2.831667255258686E-03,  5.869942982957487E-03,  1.016349121602909E+00, -2.552514517517373E-04,
2458317.083333333, A.D. 2018-Jul-17 14:00:00.0000, -4.247082022635778E-01,  8.471737972391650E-01,  3.672376825347738E-01, -1.522054141138281E-02, -6.701886076273906E-03, -2.836068244109714E-03,  5.869881832866111E-03,  1.016338533792799E+00, -2.507871310562748E-04,
2458317.125000000, A.D. 2018-Jul-17 15:00:00.0000, -4.253414845478197E-01,  8.468951342086494E-01,  3.671194216402837E-01, -1.517873747501125E-02, -6.672329457162233E-03, -2.840451297401540E-03,  5.869823304740012E-03,  1.016328399961905E+00, -2.335873497514881E-04,
2458317.166666667, A.D. 2018-Jul-17 16:00:00.0000, -4.259732571924759E-01,  8.466178837214031E-01,  3.670009785707198E-01, -1.514843705544482E-02, -6.634588216287643E-03, -2.844812026635429E-03,  5.869770337444970E-03,  1.016319228959061E+00, -2.048379611901575E-04,
2458317.208333333, A.D. 2018-Jul-17 17:00:00.0000, -4.266040385060538E-01,  8.463423203076412E-01,  3.668823543234718E-01, -1.513136880077216E-02, -6.591929866477747E-03, -2.849147461828936E-03,  5.869725487569373E-03,  1.016311463443826E+00, -1.665120533061924E-04,
2458317.250000000, A.D. 2018-Jul-17 18:00:00.0000, -4.272344002317272E-01,  8.460685745096646E-01,  3.667635499864082E-01, -1.512835418029599E-02, -6.547958577596855E-03, -2.853456254911511E-03,  5.869690755146716E-03,  1.016305449711263E+00, -1.212355997904723E-04,
2458317.291666667, A.D. 2018-Jul-17 19:00:00.0000, -4.278649283502244E-01,  8.457966239480633E-01,  3.666445666679734E-01, -1.513925119824590E-02, -6.506368219181450E-03, -2.857738771993377E-03,  5.869667447285012E-03,  1.016301414080109E+00, -7.210856683420100E-05,
2458317.333333333, A.D. 2018-Jul-17 20:00:00.0000, -4.284961829071908E-01,  8.455262948661015E-01,  3.665254054258776E-01, -1.516296412398801E-02, -6.470689256869879E-03, -2.861997068184471E-03,  5.869656089009324E-03,  1.016299447455638E+00, -2.249366533137191E-05,
2458317.375000000, A.D. 2018-Jul-17 21:00:00.0000, -4.291286596176482E-01,  8.452572740464596E-01,  3.664060671992672E-01, -1.519751857200562E-02, -6.444046845263621E-03, -2.866234746687715E-03,  5.869656387405075E-03,  1.016299499121260E+00,  2.421284560448527E-05,
2458317.416666667, A.D. 2018-Jul-17 22:00:00.0000, -4.297627558784063E-01,  8.449891302838030E-01,  3.662865527490238E-01, -1.524019678719437E-02, -6.428946692632418E-03, -2.870456711820185E-03,  5.869667251514115E-03,  1.016301380183430E+00,  6.481266722838222E-05,
2458317.458333333, A.D. 2018-Jul-17 23:00:00.0000, -4.303987435172527E-01,  8.447213439418780E-01,  3.661668626102800E-01, -1.528772386573480E-02, -6.427103370012158E-03, -2.874668832883840E-03,  5.869686866631476E-03,  1.016304776435720E+00,  9.652348525246368E-05,
2458317.500000000, A.D. 2018-Jul-18 00:00:00.0000, -4.310367501461441E-01,  8.444533425698874E-01,  3.660469970604083E-01, -1.533649215170554E-02, -6.439322828922248E-03, -2.878877541916049E-03,  5.869712817939035E-03,  1.016309269765334E+00,  1.171686349446587E-04,
2458317.541666667, A.D. 2018-Jul-18 01:00:00.0000, -4.316767503960709E-01,  8.441845401377142E-01,  3.659269561046751E-01, -1.538280843383356E-02, -6.465447177568028E-03, -2.883089392880828E-03,  5.869742255046886E-03,  1.016314366642560E+00,  1.253254728739197E-04,
2458317.583333333, A.D. 2018-Jul-18 02:00:00.0000, -4.323185676341874E-01,  8.439143772016066E-01,  3.658067394805417E-01, -1.542314700447451E-02, -6.504365499464582E-03, -2.887310612504081E-03,  5.869772086224407E-03,  1.016319531750835E+00,  1.204223445112153E-04,
2458317.625000000, A.D. 2018-Jul-18 03:00:00.0000, -4.329618860455427E-01,  8.436423592481673E-01,  3.656863466803211E-01, -1.545439124125671E-02, -6.554089973182882E-03, -2.891546673528620E-03,  5.869799189080934E-03,  1.016324224464972E+00,  1.027775487257788E-04,
2458317.666666667, A.D. 2018-Jul-18 04:00:00.0000, -4.336062722515803E-01,  8.433680905893342E-01,  3.655657769906347E-01, -1.547404715826330E-02, -6.611892077509431E-03, -2.895801919629607E-03,  5.869820623337867E-03,  1.016327935691515E+00,  7.357765831417980E-05,
2458317.708333333, A.D. 2018-Jul-18 05:00:00.0000, -4.342512049841039E-01,  8.430913014858605E-01,  3.654450295459669E-01, -1.548041429423931E-02, -6.674489549257215E-03, -2.900079267690868E-03,  5.869833831195147E-03,  1.016330222561113E+00,  3.479668875089964E-05,
2458317.750000000, A.D. 2018-Jul-18 06:00:00.0000, -4.348961107814581E-01,  8.428118666408083E-01,  3.653241033926489E-01, -1.547270222859255E-02, -6.738271283407462E-03, -2.904380007842439E-03,  5.869836811643526E-03,  1.016330738609752E+00, -1.093836647908656E-05,
2458317.791666667, A.D. 2018-Jul-18 07:00:00.0000, -4.355404032610197E-01,  8.425298137958742E-01,  3.652029975588867E-01, -1.545108474152932E-02, -6.799544765441106E-03, -2.908703714961399E-03,  5.869828256850927E-03,  1.016329257393330E+00, -6.052646939465233E-05,
2458317.833333333, A.D. 2018-Jul-18 08:00:00.0000, -4.361835232770647E-01,  8.422453218415330E-01,  3.650817111260342E-01, -1.541668790727386E-02, -6.854789081867772E-03, -2.913048277700804E-03,  5.869807641334874E-03,  1.016325687927376E+00, -1.106037551809944E-04,
2458317.875000000, A.D. 2018-Jul-18 09:00:00.0000, -4.368249772123839E-01,  8.419587085704934E-01,  3.649602432962301E-01, -1.537151293623474E-02, -6.900896172643935E-03, -2.917410043058690E-03,  5.869775257847053E-03,  1.016320080900272E+00, -1.577726579752984E-04,
2458317.916666667, A.D. 2018-Jul-18 10:00:00.0000, -4.374643707799266E-01,  8.416704089135907E-01,  3.648385934517623E-01, -1.531829905294569E-02, -6.935383794963747E-03, -2.921784066582450E-03,  5.869732197522562E-03,  1.016312625236206E+00, -1.988333533089197E-04,
2458317.958333333, A.D. 2018-Jul-18 11:00:00.0000, -4.381014360183759E-01,  8.413809451493967E-01,  3.647167612020922E-01, -1.526033580537456E-02, -6.956565606125838E-03, -2.926164451065760E-03,  5.869680275639109E-03,  1.016303635240768E+00, -2.310017670068584E-04,
2458318.000000000, A.D. 2018-Jul-18 12:00:00.0000, -4.387360496319287E-01,  8.410908911287774E-01,  3.645947464153179E-01, -1.520123766615420E-02, -6.963666711437157E-03, -2.930544750531606E-03,  5.869621908033272E-03,  1.016293529203095E+00, -2.520993094009178E-04,
2458318.041666667, A.D. 2018-Jul-18 13:00:00.0000, -4.393682414176395E-01,  8.408008329657249E-01,  3.644725492319181E-01, -1.514469636999195E-02, -6.956876759832898E-03, -2.934918411821510E-03,  5.869559946581045E-03,  1.016282800910209E+00, -2.607014098112332E-04,
2458318.083333333, A.D. 2018-Jul-18 14:00:00.0000, -4.399981922028862E-01,  8.405113288879259E-01,  3.643501700598379E-01, -1.509422795710841E-02, -6.937336949097157E-03, -2.939279223533941E-03,  5.869497484939929E-03,  1.016271986012302E+00, -2.562347213492757E-04,
2458318.125000000, A.D. 2018-Jul-18 15:00:00.0000, -4.406262214342839E-01,  8.402228709980972E-01,  3.642276095512492E-01, -1.505293185521895E-02, -6.907061831089090E-03, -2.943621741551123E-03,  5.869437647779583E-03,  1.016261625529153E+00, -2.390163529277523E-04,
2458318.166666667, A.D. 2018-Jul-18 16:00:00.0000, -4.412527652684518E-01,  8.399358515661985E-01,  3.641048685625813E-01, -1.502327850775142E-02, -6.868801274873037E-03, -2.947941661997314E-03,  5.869383377858857E-03,  1.016252228983664E+00, -2.102324289034189E-04,
2458318.208333333, A.D. 2018-Jul-18 17:00:00.0000, -4.418783466658489E-01,  8.396505361621741E-01,  3.639819481005585E-01, -1.500694009996967E-02, -6.825852046009650E-03, -2.952236116073233E-03,  5.869337235460298E-03,  1.016244239675014E+00, -1.718574101287533E-04,
2458318.250000000, A.D. 2018-Jul-18 18:00:00.0000, -4.425035395368491E-01,  8.393670454701633E-01,  3.638588492579408E-01, -1.500467598163890E-02, -6.781831912586894E-03, -2.956503866564147E-03,  5.869301223857194E-03,  1.016238004459223E+00, -1.265196519074025E-04,
2458318.291666667, A.D. 2018-Jul-18 19:00:00.0000, -4.431289293967561E-01,  8.390853470302695E-01,  3.637355731433744E-01, -1.501628063704398E-02, -6.740431756194692E-03, -2.960745392556120E-03,  5.869276652718570E-03,  1.016233750098452E+00, -7.732234768952312E-05,
2458318.333333333, A.D. 2018-Jul-18 20:00:00.0000, -4.437550732256741E-01,  8.388052574737397E-01,  3.636121208101536E-01, -1.504059776745944E-02, -6.705162673174245E-03, -2.964962856554682E-03,  5.869264048773852E-03,  1.016231567793073E+00, -2.763205956543831E-05,
2458318.375000000, A.D. 2018-Jul-18 21:00:00.0000, -4.443824612836310E-01,  8.385264550983995E-01,  3.634884931887788E-01, -1.507559952113340E-02, -6.679115394739601E-03, -2.969159956257873E-03,  5.869263119837244E-03,  1.016231406952685E+00,  1.915074333823951E-05,
2458318.416666667, A.D. 2018-Jul-18 22:00:00.0000, -4.450114834973733E-01,  8.382485019226763E-01,  3.633646910279308E-01, -1.511852544196004E-02, -6.664748510454894E-03, -2.973341671138989E-03,  5.869272774652039E-03,  1.016233078632047E+00,  5.982348367085517E-05,
2458318.458333333, A.D. 2018-Jul-18 23:00:00.0000, -4.456424027220078E-01,  8.379708737070756E-01,  3.632407148479044E-01, -1.516607161610673E-02, -6.663720005971383E-03, -2.977513921201990E-03,  5.869291197206527E-03,  1.016236268398476E+00,  9.159979524485107E-05,
2458318.500000000, A.D. 2018-Jul-19 00:00:00.0000, -4.462753367095966E-01,  8.376929958860355E-01,  3.631165649096941E-01, -1.521461705627526E-02, -6.676773658045759E-03, -2.981683161290663E-03,  5.869315970456393E-03,  1.016240557753725E+00,  1.122994680617859E-04,
2458318.541666667, A.D. 2018-Jul-19 01:00:00.0000, -4.469102500202157E-01,  8.374142829481205E-01,  3.629922412018489E-01, -1.526047181178841E-02, -6.703688071021278E-03, -2.985855938748591E-03,  5.869344241018381E-03,  1.016245452649795E+00,  1.204970652504947E-04,
2458318.583333333, A.D. 2018-Jul-19 02:00:00.0000, -4.475469564297301E-01,  8.371341785662283E-01,  3.628677434459973E-01, -1.530012980405449E-02, -6.743291846799838E-03, -2.990038444738356E-03,  5.869372913606771E-03,  1.016250417154580E+00,  1.156190841734283E-04,
2458318.625000000, A.D. 2018-Jul-19 03:00:00.0000, -4.481851316693038E-01,  8.368521937280859E-01,  3.627430711206647E-01, -1.533050906310266E-02, -6.793543848845397E-03, -2.994236089963302E-03,  5.869398861958398E-03,  1.016254909972391E+00,  9.798304933060010E-05,
2458318.666666667, A.D. 2018-Jul-19 04:00:00.0000, -4.488243356237362E-01,  8.365679402543498E-01,  3.626182235017494E-01, -1.534916290428045E-02, -6.851673060558363E-03, -2.998453133863390E-03,  5.869419141871235E-03,  1.016258421330450E+00,  6.877588731845078E-05,
2458318.708333333, A.D. 2018-Jul-19 05:00:00.0000, -4.494640424675977E-01,  8.362811574076445E-01,  3.624931997168869E-01, -1.535444757526530E-02, -6.914368454927094E-03, -3.002692392692873E-03,  5.869431191841128E-03,  1.016260507718061E+00,  2.997307224090817E-05,
2458318.750000000, A.D. 2018-Jul-19 06:00:00.0000, -4.501036766742388E-01,  8.359917297692980E-01,  3.623679988099754E-01, -1.534563488626418E-02, -6.978005865624235E-03, -3.006955046482839E-03,  5.869433007629425E-03,  1.016260822112059E+00, -1.579593849512245E-05,
2458318.791666667, A.D. 2018-Jul-19 07:00:00.0000, -4.507426524303427E-01,  8.356996951588606E-01,  3.622426198114411E-01, -1.532296210598822E-02, -7.038896314366674E-03, -3.011240558116348E-03,  5.869423278872242E-03,  1.016259137629970E+00, -6.542680662915439E-05,
2458318.833333333, A.D. 2018-Jul-19 08:00:00.0000, -4.513804137553392E-01,  8.354052420537598E-01,  3.621170618094303E-01, -1.528761570453470E-02, -7.093538779189866E-03, -3.015546710062110E-03,  5.869401478427871E-03,  1.016255363000037E+00, -1.155517574357218E-04,
2458318.875000000, A.D. 2018-Jul-19 09:00:00.0000, -4.520164725767034E-01,  8.351086966859026E-01,  3.619913240170491E-01, -1.524165005712226E-02, -7.138860083967057E-03, -3.019869756250749E-03,  5.869367898376368E-03,  1.016249548794354E+00, -1.627689745066286E-04,
2458318.916666667, A.D. 2018-Jul-19 10:00:00.0000, -4.526504421522268E-01,  8.348105006993581E-01,  3.618654058310441E-01, -1.518784667907068E-02, -7.172425472012297E-03, -3.024204678688244E-03,  5.869323630215830E-03,  1.016241883999959E+00, -2.038743349683832E-04,
2458318.958333333, A.D. 2018-Jul-19 11:00:00.0000, -4.532820635491672E-01,  8.345111809000145E-01,  3.617393068779022E-01, -1.512952363724295E-02, -7.192605435256296E-03, -3.028545531224378E-03,  5.869270490597290E-03,  1.016232683160226E+00, -2.360797148202491E-04,
2458319.000000000, A.D. 2018-Jul-19 12:00:00.0000, -4.539112233659334E-01,  8.342113131699626E-01,  3.616130270442114E-01, -1.507030819703982E-02, -7.198687367904162E-03, -3.032885846922116E-03,  5.869210897646981E-03,  1.016222364960735E+00, -2.572030028629677E-04,
2458319.041666667, A.D. 2018-Jul-19 13:00:00.0000, -4.545379614820154E-01,  8.339114830191839E-01,  3.614865664892022E-01, -1.501388828315424E-02, -7.190924394075269E-03, -3.037219081115629E-03,  5.869147706289530E-03,  1.016211423716361E+00, -2.658168788524311E-04,
2458319.083333333, A.D. 2018-Jul-19 14:00:00.0000, -4.551624683051335E-01,  8.336122454775371E-01,  3.613599256386096E-01, -1.496375978394139E-02, -7.170518023759366E-03, -3.041539059799115E-03,  5.869084013780094E-03,  1.016200395700211E+00, -2.613462091128975E-04,
2458319.125000000, A.D. 2018-Jul-19 15:00:00.0000, -4.557850717042373E-01,  8.333140870752402E-01,  3.612331051602761E-01, -1.492298701410805E-02, -7.139535825509821E-03, -3.045840402622887E-03,  5.869022948686910E-03,  1.016189822607082E+00, -2.441074032159992E-04,
2458319.166666667, A.D. 2018-Jul-19 16:00:00.0000, -4.564062145236951E-01,  8.330173925169374E-01,  3.611061059231676E-01, -1.489399274874324E-02, -7.100769756912980E-03, -3.050118891512937E-03,  5.868967457699071E-03,  1.016180214640376E+00, -2.152870234379237E-04,
2458319.208333333, A.D. 2018-Jul-19 17:00:00.0000, -4.570264242194064E-01,  8.327224183328424E-01,  3.609789289426097E-01, -1.487839221556729E-02, -7.057544860026907E-03, -3.054371759655655E-03,  5.868920104789232E-03,  1.016172015738196E+00, -1.768610771888405E-04,
2458319.250000000, A.D. 2018-Jul-19 18:00:00.0000, -4.576462766973606E-01,  8.324292753123756E-01,  3.608515753154977E-01, -1.487688242020681E-02, -7.013491429946988E-03, -3.058597881045753E-03,  5.868882896425039E-03,  1.016165573309645E+00, -1.314604697393759E-04,
2458319.291666667, A.D. 2018-Jul-19 19:00:00.0000, -4.582663568324223E-01,  8.321379209239418E-01,  3.607240461499172E-01, -1.488919438791727E-02, -6.972296267469279E-03, -3.062797847608634E-03,  5.868857144752392E-03,  1.016161114545744E+00, -8.219177322390624E-05,
2458319.333333333, A.D. 2018-Jul-19 20:00:00.0000, -4.588872183725888E-01,  8.318481622402417E-01,  3.605963424940014E-01, -1.491411159414696E-02, -6.937450059995730E-03, -3.066973928611662E-03,  5.868843378087607E-03,  1.016158730921627E+00, -3.242552495353657E-05,
2458319.375000000, A.D. 2018-Jul-19 21:00:00.0000, -4.595093459760757E-01,  8.315596691686791E-01,  3.604684652688955E-01, -1.494955332108219E-02, -6.912008200100757E-03, -3.071129915144316E-03,  5.868841304830514E-03,  1.016158371948289E+00,  1.443350789540962E-05,
2458319.416666667, A.D. 2018-Jul-19 22:00:00.0000, -4.601331219824428E-01,  8.312719970803135E-01,  3.603404152104249E-01, -1.499271722858373E-02, -6.898381430447580E-03, -3.075270860322304E-03,  5.868849833266500E-03,  1.016159848601205E+00,  5.517842341675336E-05,
2458319.458333333, A.D. 2018-Jul-19 23:00:00.0000, -4.607588001945981E-01,  8.309846172868307E-01,  3.602121928234623E-01, -1.504027137060356E-02, -6.898170660014282E-03, -3.079402733015741E-03,  5.868867145912109E-03,  1.016162846192869E+00,  8.701880285662668E-05,
2458319.500000000, A.D. 2018-Jul-20 00:00:00.0000, -4.613864884681360E-01,  8.306969532772462E-01,  3.600837983521212E-01, -1.508858250009592E-02, -6.912057270031818E-03, -3.083532008827118E-03,  5.868890823337151E-03,  1.016166945811931E+00,  1.077709356324656E-04,
2458319.541666667, A.D. 2018-Jul-20 01:00:00.0000, -4.620161413009817E-01,  8.304084202314156E-01,  3.599552317678182E-01, -1.513396501905019E-02, -6.939756425825468E-03, -3.087665226344558E-03,  5.868918009021286E-03,  1.016171652867225E+00,  1.160066784210691E-04,
2458319.583333333, A.D. 2018-Jul-20 02:00:00.0000, -4.626475629311000E-01,  8.301184651028859E-01,  3.598264927760219E-01, -1.517293351559120E-02, -6.980036593647550E-03, -3.091808539075376E-03,  5.868945604005403E-03,  1.016176430790613E+00,  1.111508037879517E-04,
2458319.625000000, A.D. 2018-Jul-20 03:00:00.0000, -4.632804207300164E-01,  8.298266045246179E-01,  3.596975808412265E-01, -1.520244158434799E-02, -7.030803925196068E-03, -3.095967293761854E-03,  5.868970478068754E-03,  1.016180737601175E+00,  9.352021303913649E-05,
2458319.666666667, A.D. 2018-Jul-20 04:00:00.0000, -4.639142679744219E-01,  8.295324579402852E-01,  3.595684952284399E-01, -1.522009056615899E-02, -7.089245727814756E-03, -3.100145663972741E-03,  5.868989683039524E-03,  1.016184062838785E+00,  6.430235522590283E-05,
2458319.708333333, A.D. 2018-Jul-20 05:00:00.0000, -4.645485744355614E-01,  8.292357736909971E-01,  3.594392350583406E-01, -1.522429390428714E-02, -7.152023189811623E-03, -3.104346364077666E-03,  5.869000653704631E-03,  1.016185962350565E+00,  2.547433763511812E-05,
2458319.750000000, A.D. 2018-Jul-20 06:00:00.0000, -4.651827626904170E-01,  8.289364462699864E-01,  3.593097993723287E-01, -1.521438585548319E-02, -7.215500155373717E-03, -3.108570463203704E-03,  5.869001382632703E-03,  1.016186088560548E+00, -2.033174992789610E-05,
2458319.791666667, A.D. 2018-Jul-20 07:00:00.0000, -4.658162476666586E-01,  8.286345235629747E-01,  3.591801872030096E-01, -1.519066710703523E-02, -7.275992273473930E-03, -3.112817311922795E-03,  5.868990557003365E-03,  1.016184214160933E+00, -7.000811807473998E-05,
2458319.833333333, A.D. 2018-Jul-20 08:00:00.0000, -4.664484767117354E-01,  8.283302035781042E-01,  3.590503976452835E-01, -1.515438417411827E-02, -7.330019449105511E-03, -3.117084586694592E-03,  5.868967648124143E-03,  1.016180247611455E+00, -1.201829592937594E-04,
2458319.875000000, A.D. 2018-Jul-20 09:00:00.0000, -4.670789674405899E-01,  8.280238208895012E-01,  3.589204299231687E-01, -1.510764398914904E-02, -7.374544298910249E-03, -3.121368449020680E-03,  5.868932947537252E-03,  1.016174239391084E+00, -1.674501201328089E-04,
2458319.916666667, A.D. 2018-Jul-20 10:00:00.0000, -4.677073407686663E-01,  8.277158237233599E-01,  3.587902834477796E-01, -1.505326953546253E-02, -7.407180272279180E-03, -3.125663808406095E-03,  5.868887547253398E-03,  1.016166378575613E+00, -2.086011350911312E-04,
2458319.958333333, A.D. 2018-Jul-20 11:00:00.0000, -4.683333468668012E-01,  8.274067432565966E-01,  3.586599578624876E-01, -1.499460641726476E-02, -7.426355177479545E-03, -3.129964671111073E-03,  5.868833265451775E-03,  1.016156979973010E+00, -2.408438314081836E-04,
2458320.000000000, A.D. 2018-Jul-20 12:00:00.0000, -4.689568822595674E-01,  8.270971572317376E-01,  3.585294530721687E-01, -1.493529361968829E-02, -7.431418908015366E-03, -3.134264550797339E-03,  5.868772522697388E-03,  1.016146462691114E+00, -2.619926225726062E-04,
2458320.041666667, A.D. 2018-Jul-20 13:00:00.0000, -4.695779968954978E-01,  8.267876503811330E-01,  3.583987692545357E-01, -1.487901416640505E-02, -7.422687987841646E-03, -3.138556912932079E-03,  5.868708177096341E-03,  1.016135321595657E+00, -2.706175269431571E-04,
2458320.083333333, A.D. 2018-Jul-20 14:00:00.0000, -4.701968907047326E-01,  8.264787743722317E-01,  3.582679068527770E-01, -1.482924275972827E-02, -7.401423883184976E-03, -3.142835622499233E-03,  5.868643329608628E-03,  1.016124093601217E+00, -2.661417480525341E-04,
2458320.125000000, A.D. 2018-Jul-20 15:00:00.0000, -4.708138998799677E-01,  8.261710100184568E-01,  3.581368665500053E-01, -1.478900769486778E-02, -7.369746567054907E-03, -3.147095364340875E-03,  5.868581112774917E-03,  1.016113321090398E+00, -2.488811473861646E-04,
2458320.166666667, A.D. 2018-Jul-20 16:00:00.0000, -4.714294738207239E-01,  8.258647343449904E-01,  3.580056492272687E-01, -1.476068336192301E-02, -7.330489258980454E-03, -3.151332007326475E-03,  5.868524477249761E-03,  1.016103514953198E+00, -2.200228932038507E-04,
2458320.208333333, A.D. 2018-Jul-20 17:00:00.0000, -4.720441443207156E-01,  8.255601947661144E-01,  3.578742559080008E-01, -1.474582755337075E-02, -7.287004293192746E-03, -3.155542887396440E-03,  5.868475990689828E-03,  1.016095119765589E+00, -1.815447127364694E-04,
2458320.250000000, A.D. 2018-Jul-20 18:00:00.0000, -4.726584891095985E-01,  8.252574921434715E-01,  3.577426876927141E-01, -1.474507472470686E-02, -7.242933417147430E-03, -3.159726990084797E-03,  5.868437662709910E-03,  1.016088483481585E+00, -1.360802277214393E-04,
2458320.291666667, A.D. 2018-Jul-20 19:00:00.0000, -4.732730922472047E-01,  8.249565738860944E-01,  3.576109456884132E-01, -1.475809252200496E-02, -7.201958259478300E-03, -3.163885020013410E-03,  5.868410807847468E-03,  1.016083833706292E+00, -8.673953721432627E-05,
2458320.333333333, A.D. 2018-Jul-20 20:00:00.0000, -4.738885040840520E-01,  8.246572375649861E-01,  3.574790309375644E-01, -1.478360455512702E-02, -7.167548065305496E-03, -3.168019352594667E-03,  5.868395955887968E-03,  1.016081262169220E+00, -3.689727347862420E-05,
2458320.375000000, A.D. 2018-Jul-20 21:00:00.0000, -4.745052035316268E-01,  8.243591447945815E-01,  3.573469443514878E-01, -1.481947785616080E-02, -7.142721984034132E-03, -3.172133871250693E-03,  5.868392815674602E-03,  1.016080718458130E+00,  1.003741529154196E-05,
2458320.416666667, A.D. 2018-Jul-20 22:00:00.0000, -4.751235652276727E-01,  8.240618444299349E-01,  3.572146866527354E-01, -1.486286903044564E-02, -7.129842197646990E-03, -3.176233701301540E-03,  5.868400294877636E-03,  1.016082013441992E+00,  5.085326217773708E-05,
2458320.458333333, A.D. 2018-Jul-20 23:00:00.0000, -4.757438338463167E-01,  8.237648034901665E-01,  3.570822583304064E-01, -1.491041908595074E-02, -7.130452064312562E-03, -3.180324858755254E-03,  5.868416574380346E-03,  1.016084832150509E+00,  8.275580069863226E-05,
2458320.500000000, A.D. 2018-Jul-21 00:00:00.0000, -4.763661073133019E-01,  8.234674436892911E-01,  3.569496596114577E-01, -1.495848359128969E-02, -7.145170367698420E-03, -3.184413838063906E-03,  5.868439232211757E-03,  1.016088755232406E+00,  1.035578695056859E-04,
2458320.541666667, A.D. 2018-Jul-21 01:00:00.0000, -4.769903300764101E-01,  8.231691810713532E-01,  3.568168904499793E-01, -1.500338239201849E-02, -7.173648917992618E-03, -3.188507167092351E-03,  5.868465408576624E-03,  1.016093287529485E+00,  1.118287101876490E-04,
2458320.583333333, A.D. 2018-Jul-21 02:00:00.0000, -4.776162968921921E-01,  8.228694660340626E-01,  3.566839505351667E-01, -1.504165177467480E-02, -7.214596409826777E-03, -3.192610959790927E-03,  5.868492000731001E-03,  1.016097891818287E+00,  1.069914971499285E-04,
2458320.625000000, A.D. 2018-Jul-21 03:00:00.0000, -4.782436668695321E-01,  8.225678209985234E-01,  3.565508393174462E-01, -1.507028180027911E-02, -7.265866902340858E-03, -3.196730497227364E-03,  5.868515874418990E-03,  1.016102025419224E+00,  8.936266169067948E-05,
2458320.666666667, A.D. 2018-Jul-21 04:00:00.0000, -4.788719868077869E-01,  8.222638731439299E-01,  3.564175560509625E-01, -1.508692254529226E-02, -7.324606858758196E-03, -3.200869865681773E-03,  5.868534077460428E-03,  1.016105177178148E+00,  6.013034452437196E-05,
2458320.708333333, A.D. 2018-Jul-21 05:00:00.0000, -4.795007222303738E-01,  8.219573799642516E-01,  3.562840998495171E-01, -1.509004511839632E-02, -7.387450670343801E-03, -3.205031676605420E-03,  5.868544040936226E-03,  1.016106902300505E+00,  2.127345972311172E-05,
2458320.750000000, A.D. 2018-Jul-21 06:00:00.0000, -4.801292939873874E-01,  8.216482458957695E-01,  3.561504697521253E-01, -1.507904642024968E-02, -7.450751267453132E-03, -3.209216887632371E-03,  5.868543754266336E-03,  1.016106852665152E+00, -2.457310444493122E-05,
